,기준_년_코드,기준_분기_코드,서비스_업종_코드_명,상권_코드_명,분기당_매출_금액,점포수,시군구_명,매출/점포수
48346,2019,1,스포츠 강습,장위전통시장,6033096.0,3,성북구,17931869.333333336
48549,2018,4,전자상거래업,장위전통시장,111147629.0,1,성북구,111147629.0
48560,2018,4,치킨전문점,장위전통시장,11967640.0,1,성북구,11967640.0
48612,2019,1,시계및귀금속,밤나무골시장,4952751.0,1,성북구,57037093.0
48613,2019,1,피부관리실,밤나무골시장,4425608.0,2,성북구,15043087.0
48614,2019,1,치과의원,밤나무골시장,181377536.0,1,성북구,746935142.0
48615,2019,1,일반의류,밤나무골시장,7134674.0,2,성북구,19882844.5
48616,2019,1,의약품,밤나무골시장,112400785.0,1,성북구,507455608.0
48617,2019,1,노래방,밤나무골시장,9287853.0,1,성북구,68730109.0
48618,2019,1,한식음식점,밤나무골시장,10938388.0,3,성북구,19584709.333333332
48619,2019,1,미용실,밤나무골시장,12083797.0,3,성북구,16128103.666666668
48831,2019,1,예술학원,길음시장,37142969.0,1,성북구,251914313.17559522
48832,2019,1,스포츠클럽,길음시장,94378254.0,1,성북구,362799394.0
48833,2019,1,골프연습장,길음시장,18452444.0,1,성북구,83262870.0
48834,2019,1,육류판매,길음시장,942709778.0,5,성북구,710735474.0
48835,2019,1,화초,길음시장,5872754.0,3,성북구,12671970.0
48836,2019,1,청과상,길음시장,3000000.0,3,성북구,3427980.0
48837,2019,1,운동/경기용품,길음시장,13764788.0,1,성북구,551866593.0
48838,2019,1,치킨전문점,길음시장,275017260.0,3,성북구,465293166.1589285
48839,2019,1,호프-간이주점,길음시장,130421277.0,4,성북구,176207773.75
48840,2019,1,수산물판매,길음시장,19745774.0,5,성북구,20493962.066666666
48841,2019,1,일반의원,길음시장,236935350.0,1,성북구,818754575.0
48842,2019,1,제과점,길음시장,23797488.0,1,성북구,144385282.0
48843,2019,1,반찬가게,길음시장,13536049.0,2,성북구,28192404.0
48844,2019,1,치과의원,길음시장,298115059.0,1,성북구,1034754593.0
48845,2019,1,섬유제품,길음시장,1694753.0,2,성북구,10875309.0
48846,2019,1,신발,길음시장,28710396.0,2,성북구,91362197.5
48847,2019,1,노래방,길음시장,18438674.0,1,성북구,74563214.0
48848,2019,1,한식음식점,길음시장,291603817.0,10,성북구,93798676.39999999
48849,2019,1,슈퍼마켓,길음시장,72000000.0,2,성북구,108416319.66666667
48850,2019,1,화장품,길음시장,1000000.0,4,성북구,1750000.0
48851,2019,1,일반의류,길음시장,203456367.0,25,성북구,37295410.93925926
48995,2018,4,PC방,길음시장,220046073.0,1,성북구,220046073.0
49008,2018,4,인테리어,길음시장,9357692.0,4,성북구,2339423.0
49010,2018,4,네일숍,길음시장,2075676.0,1,성북구,2075676.0
49294,2019,1,슈퍼마켓,정릉시장,377639266.0,8,성북구,182875541.16666666
49295,2019,1,제과점,정릉시장,125996850.0,5,성북구,108190205.75
49296,2019,1,청과상,정릉시장,176992429.0,4,성북구,155400270.5
49297,2019,1,치과의원,정릉시장,1018069965.0,3,성북구,1152268390.6666667
49298,2019,1,문구,정릉시장,16457528.0,4,성북구,17928637.0
49299,2019,1,스포츠클럽,정릉시장,13348042.0,1,성북구,70304467.0
49300,2019,1,미용실,정릉시장,136144887.0,14,성북구,38959443.58571428
49301,2019,1,시계및귀금속,정릉시장,27330797.0,3,성북구,40183804.0
49302,2019,1,인테리어,정릉시장,1321583.0,4,성북구,4419599.0
49303,2019,1,양식음식점,정릉시장,10134121.0,2,성북구,17622923.333333336
49304,2019,1,일식음식점,정릉시장,71952537.0,3,성북구,127679027.58333333
49305,2019,1,노래방,정릉시장,24392361.0,4,성북구,23895092.833333332
49306,2019,1,철물점,정릉시장,23260500.0,3,성북구,38273420.33333333
49307,2019,1,화장품,정릉시장,157917629.0,4,성북구,148416006.0
49308,2019,1,조명용품,정릉시장,40550143.0,3,성북구,34906590.0
49309,2019,1,한의원,정릉시장,267823176.0,3,성북구,343867141.25
49310,2019,1,화초,정릉시장,15705569.0,1,성북구,48225513.5
49311,2019,1,자동차수리,정릉시장,18672388.0,1,성북구,87608440.0
49312,2019,1,호프-간이주점,정릉시장,164753038.0,12,성북구,67277010.19871795
49313,2019,1,세탁소,정릉시장,32481947.0,1,성북구,126871299.0
49314,2019,1,반찬가게,정릉시장,43230309.0,6,성북구,64802358.38095238
49315,2019,1,일반의류,정릉시장,116211158.0,13,성북구,45171270.891608395
49316,2019,1,안경,정릉시장,32218202.0,2,성북구,83450185.5
49317,2019,1,육류판매,정릉시장,2227929425.0,9,성북구,1031346736.9583333
49318,2019,1,예술학원,정릉시장,11537201.0,3,성북구,45705433.333333336
49319,2019,1,치킨전문점,정릉시장,317430494.0,8,성북구,171713935.31944445
49320,2019,1,커피-음료,정릉시장,74300976.0,4,성북구,157964970.25
49321,2019,1,분식전문점,정릉시장,126221941.0,11,성북구,53334815.780303024
49322,2019,1,의약품,정릉시장,1361720543.0,5,성북구,1130333414.3999999
49323,2019,1,패스트푸드점,정릉시장,442360348.0,3,성북구,603163503.0
49324,2019,1,여관,정릉시장,25392140.0,2,성북구,63626027.0
49325,2019,1,일반교습학원,정릉시장,85950993.0,4,성북구,83407416.5
49326,2019,1,스포츠 강습,정릉시장,13069307.0,1,성북구,59829580.0
49327,2019,1,당구장,정릉시장,28316694.0,3,성북구,27732217.0
49328,2019,1,PC방,정릉시장,439997061.0,3,성북구,703715177.0
49329,2019,1,한식음식점,정릉시장,1556619410.0,31,성북구,213466709.26870596
49330,2019,1,일반의원,정릉시장,688488727.0,7,성북구,444783995.24404764
49331,2019,1,편의점,정릉시장,376276412.0,1,성북구,1611830205.0
49332,2019,1,수산물판매,정릉시장,34239258.0,3,성북구,36087907.66666667
49333,2019,1,중식음식점,정릉시장,41014121.0,4,성북구,48363473.35
49413,2019,3,외국어학원,정릉시장,13125766.0,2,성북구,55274832.0
49590,2018,4,신발,정릉시장,4000000.0,3,성북구,1333333.3333333333
49782,2019,1,반찬가게,정릉아리랑시장,9181622.0,1,성북구,42757644.0
49783,2019,1,치킨전문점,정릉아리랑시장,46084614.0,1,성북구,208014077.0
49784,2019,1,미용실,정릉아리랑시장,2896836.0,4,성북구,5970526.5
49785,2019,1,육류판매,정릉아리랑시장,20294337.0,2,성북구,202796434.0
49786,2019,1,한의원,정릉아리랑시장,125181592.0,1,성북구,591063649.0
49787,2019,1,한식음식점,정릉아리랑시장,397535209.0,10,성북구,133269705.18888888
49788,2019,1,미곡판매,정릉아리랑시장,111231970.0,2,성북구,265197887.0
49789,2019,1,일반의원,정릉아리랑시장,212813011.0,2,성북구,488433315.0
49790,2019,1,섬유제품,정릉아리랑시장,8551724.0,2,성북구,28193965.5
49791,2019,1,의약품,정릉아리랑시장,210205758.0,2,성북구,425052867.5
49792,2019,1,편의점,정릉아리랑시장,328896204.0,2,성북구,705230988.8333334
49793,2019,1,예술학원,정릉아리랑시장,3085149.0,2,성북구,7553864.0
49794,2019,1,화장품,정릉아리랑시장,68064363.0,2,성북구,130692919.5
49795,2019,1,외국어학원,정릉아리랑시장,39308230.0,1,성북구,186451666.0
49796,2019,1,청과상,정릉아리랑시장,23400897.0,2,성북구,51044456.166666664
49797,2019,1,호프-간이주점,정릉아리랑시장,16837372.0,2,성북구,43690511.33333333
49798,2019,1,세탁소,정릉아리랑시장,34152806.0,1,성북구,126871299.0
49799,2019,1,PC방,정릉아리랑시장,12339437.0,1,성북구,77726299.0
49800,2019,1,일반의류,정릉아리랑시장,5051186.0,3,성북구,11230810.583333334
49801,2019,1,자동차수리,정릉아리랑시장,8391520.0,1,성북구,57072195.0
49802,2019,1,서적,정릉아리랑시장,427099.0,1,성북구,1016519.0
49803,2019,1,분식전문점,정릉아리랑시장,52749105.0,2,성북구,115427691.16666667
49804,2019,1,중식음식점,정릉아리랑시장,90313817.0,1,성북구,348594982.0
49805,2019,1,치과의원,정릉아리랑시장,187441301.0,1,성북구,693524000.0
49825,2019,2,인테리어,정릉아리랑시장,22549476.0,2,성북구,161087094.7083333
49953,2018,4,일반교습학원,정릉아리랑시장,401539720.0,2,성북구,200769860.0
49977,2018,4,악기,정릉아리랑시장,5094659.0,1,성북구,5094659.0
50164,2019,1,일반의류,돈암제일시장,31513576.0,9,성북구,17066631.291666664
50165,2019,1,치과의원,돈암제일시장,249447476.0,2,성북구,476116881.5
50166,2019,1,화장품,돈암제일시장,32494404.0,1,성북구,176723260.0
50167,2019,1,신발,돈암제일시장,4925189.0,1,성북구,26236201.0
50168,2019,1,분식전문점,돈암제일시장,81722398.0,5,성북구,65167108.36666666
50169,2019,1,수산물판매,돈암제일시장,184349785.0,7,성북구,112090665.52380952
50170,2019,1,당구장,돈암제일시장,16713654.0,2,성북구,40357058.5
50171,2019,1,의료기기,돈암제일시장,5693895.0,1,성북구,87527085.0
50172,2019,1,슈퍼마켓,돈암제일시장,1777073039.0,7,성북구,1074412979.0892859
50173,2019,1,편의점,돈암제일시장,175071483.0,2,성북구,327467008.6666666
50174,2019,1,한의원,돈암제일시장,173223398.0,3,성북구,368512814.3333333
50175,2019,1,반찬가게,돈암제일시장,351475025.0,4,성북구,382323181.0
50176,2019,1,한식음식점,돈암제일시장,1418466301.0,29,성북구,188404699.41521412
50177,2019,1,청과상,돈암제일시장,1003939653.0,6,성북구,720945538.9375
50178,2019,1,일식음식점,돈암제일시장,524906955.0,3,성북구,557702605.5333333
50179,2019,1,육류판매,돈암제일시장,970610462.0,8,성북구,460881248.89285713
50180,2019,1,일반의원,돈암제일시장,992444857.0,9,성북구,491540282.4444444
50181,2019,1,인테리어,돈암제일시장,42000000.0,2,성북구,84000000.0
50182,2019,1,피부관리실,돈암제일시장,3637654.0,1,성북구,6373282.0
50183,2019,1,호프-간이주점,돈암제일시장,33339790.0,4,성북구,112069587.75
50184,2019,1,중식음식점,돈암제일시장,81240601.0,1,성북구,232533905.0
50185,2019,1,스포츠 강습,돈암제일시장,171238956.0,1,성북구,259681479.56891027
50186,2019,1,애완동물,돈암제일시장,131856477.0,1,성북구,263022926.875
50187,2019,1,의약품,돈암제일시장,1249112442.0,2,성북구,1615150929.766667
50188,2019,1,미곡판매,돈암제일시장,217746614.0,3,성북구,328187999.3333334
50189,2019,1,스포츠클럽,돈암제일시장,8955555.0,2,성북구,16366423.5
50190,2019,1,미용실,돈암제일시장,63943759.0,6,성북구,53156338.86666667
50191,2019,1,여관,돈암제일시장,145552376.0,1,성북구,374107019.52505827
50368,2018,4,핸드폰,돈암제일시장,14583168.0,1,성북구,14583168.0
50403,2019,1,중식음식점,유영시장,33688181.0,1,중랑구,171808585.0
50696,2019,1,일식음식점,우림골목시장,163353600.0,6,중랑구,124889370.30952382
50697,2019,1,호프-간이주점,우림골목시장,244961755.0,16,중랑구,83331089.37916666
50698,2019,1,일반의류,우림골목시장,683644432.0,27,중랑구,126780297.17236467
50699,2019,1,애완동물,우림골목시장,52687626.0,2,중랑구,105341878.5
50700,2019,1,제과점,우림골목시장,44855087.0,2,중랑구,92501159.5
50701,2019,1,커피-음료,우림골목시장,99537263.0,3,중랑구,166773391.0
50702,2019,1,의료기기,우림골목시장,238002512.0,1,중랑구,394220279.0
50703,2019,1,패스트푸드점,우림골목시장,121995049.0,3,중랑구,164853150.0
50704,2019,1,미용실,우림골목시장,115702045.0,14,중랑구,33389542.571428575
50705,2019,1,인테리어,우림골목시장,2377745.0,5,중랑구,3046364.6
50706,2019,1,일반의원,우림골목시장,1547024627.0,13,중랑구,491922053.3269231
50707,2019,1,핸드폰,우림골목시장,16889590.0,7,중랑구,31013867.428571425
50708,2019,1,육류판매,우림골목시장,2621801670.0,15,중랑구,667734129.4732143
50709,2019,1,의약품,우림골목시장,1389426045.0,12,중랑구,494191936.1666667
50710,2019,1,분식전문점,우림골목시장,87925498.0,10,중랑구,40347950.872727275
50711,2019,1,치과의원,우림골목시장,1213620861.0,7,중랑구,714656116.4285715
50712,2019,1,청과상,우림골목시장,179175106.0,11,중랑구,61042704.45454545
50713,2019,1,반찬가게,우림골목시장,269194412.0,12,중랑구,84355613.16666666
50714,2019,1,가구,우림골목시장,197686808.0,4,중랑구,139069530.5
50715,2019,1,한식음식점,우림골목시장,2798990785.0,65,중랑구,168498713.40715593
50716,2019,1,신발,우림골목시장,51198054.0,4,중랑구,70345141.75
50717,2019,1,슈퍼마켓,우림골목시장,1388352503.0,13,중랑구,467468211.00641024
50718,2019,1,예술학원,우림골목시장,104307028.0,1,중랑구,251914313.17559522
50719,2019,1,PC방,우림골목시장,357398685.0,4,중랑구,360023680.5
50720,2019,1,수산물판매,우림골목시장,216428345.0,11,중랑구,128328496.36363636
50721,2019,1,섬유제품,우림골목시장,106255170.0,1,중랑구,275427663.7470238
50722,2019,1,일반교습학원,우림골목시장,5930600.0,3,중랑구,13084385.333333334
50723,2019,1,가전제품,우림골목시장,37196511.0,4,중랑구,123376673.75
50724,2019,1,화초,우림골목시장,14979492.0,1,중랑구,46502363.0
50725,2019,1,안경,우림골목시장,213284467.0,3,중랑구,293138957.3333333
50726,2019,1,피부관리실,우림골목시장,9524539.0,3,중랑구,10413402.0
50727,2019,1,노래방,우림골목시장,268616349.0,10,중랑구,110538730.51111111
50728,2019,1,편의점,우림골목시장,989600778.0,3,중랑구,1326293651.0
50729,2019,1,미곡판매,우림골목시장,141489778.0,4,중랑구,99052313.33333334
50730,2019,1,당구장,우림골목시장,23408358.0,3,중랑구,31957381.666666668
50731,2019,1,시계및귀금속,우림골목시장,69301406.0,4,중랑구,87505167.5
50732,2019,1,철물점,우림골목시장,14169678.0,3,중랑구,17470625.416666664
50733,2019,1,스포츠클럽,우림골목시장,15347368.0,2,중랑구,78439741.5
50734,2019,1,여관,우림골목시장,2153465.0,3,중랑구,3744530.166666667
50735,2019,1,화장품,우림골목시장,191645502.0,10,중랑구,73344607.9
50736,2019,1,한의원,우림골목시장,633087236.0,8,중랑구,359501107.17857146
50737,2019,1,가방,우림골목시장,3109082.0,1,중랑구,21583558.0
50738,2019,1,중식음식점,우림골목시장,151975760.0,2,중랑구,386530476.0
50757,2019,2,골프연습장,우림골목시장,12320000.0,2,중랑구,12348213.5
51033,2018,4,서적,우림골목시장,7214898.0,2,중랑구,3607449.0
51040,2018,4,세무사사무소,우림골목시장,265936770.0,6,중랑구,44322795.0
51050,2018,4,고시원,우림골목시장,76000000.0,1,중랑구,76000000.0
51053,2018,4,자동차수리,우림골목시장,39017674.0,3,중랑구,13005891.333333334
51056,2018,4,주유소,우림골목시장,115893054.0,2,중랑구,57946527.0
51060,2018,4,스포츠 강습,우림골목시장,97582738.0,1,중랑구,97582738.0
51170,2019,1,당구장,묵1동도깨비시장,125960.0,2,중랑구,2501274.0
51171,2019,1,미용실,묵1동도깨비시장,4626756.0,2,중랑구,19426848.5
51172,2019,1,노래방,묵1동도깨비시장,25513768.0,2,중랑구,70161037.5
51173,2019,1,분식전문점,묵1동도깨비시장,10804309.0,4,중랑구,47623262.45
51174,2019,1,반찬가게,묵1동도깨비시장,60000000.0,3,중랑구,80000000.0
51175,2019,1,편의점,묵1동도깨비시장,151557304.0,3,중랑구,211697188.66666666
51176,2019,1,청과상,묵1동도깨비시장,42271360.0,3,중랑구,74775845.33333333
51177,2019,1,일반의류,묵1동도깨비시장,15711127.0,3,중랑구,22720722.666666668
51178,2019,1,한의원,묵1동도깨비시장,22604508.0,1,중랑구,185200115.0
51179,2019,1,치킨전문점,묵1동도깨비시장,161352673.0,1,중랑구,446139394.0
